Date,Opponent,Innings,Over,Ball,Bowler,Event,Runs,Where
9/18/24,Oman,2,20,2,Aarif Sheikh,W,0,Away
9/18/24,Oman,2,20,3,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,20,4,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,20,5,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,20,6,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,21,1,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,21,2,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,21,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,21,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,21,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,21,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,22,1,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,22,2,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,22,3,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,22,4,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,22,5,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,22,6,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,23,1,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,23,2,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,23,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,23,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,23,5,Sandeep Lamichhane,4,4,Away
9/18/24,Oman,2,23,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,24,1,Aarif Sheikh,4,4,Away
9/18/24,Oman,2,24,2,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,24,3,Aarif Sheikh,1,1,Away
9/18/24,Oman,2,24,4,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,24,5,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,24,6,Aarif Sheikh,.,0,Away
9/18/24,Oman,2,25,1,Gulsan Jha,1,1,Away
9/18/24,Oman,2,25,2,Gulsan Jha,.,0,Away
9/18/24,Oman,2,25,3,Gulsan Jha,W,0,Away
9/18/24,Oman,2,25,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,25,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,25,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,26,1,Karan KC,.,0,Away
9/18/24,Oman,2,26,2,Karan KC,.,0,Away
9/18/24,Oman,2,26,3,Karan KC,1,1,Away
9/18/24,Oman,2,26,4,Karan KC,.,0,Away
9/18/24,Oman,2,26,5,Karan KC,.,0,Away
9/18/24,Oman,2,26,6,Karan KC,.,0,Away
9/18/24,Oman,2,27,1,Gulsan Jha,.,0,Away
9/18/24,Oman,2,27,2,Gulsan Jha,4,4,Away
9/18/24,Oman,2,27,3,Gulsan Jha,.,0,Away
9/18/24,Oman,2,27,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,27,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,27,6,Gulsan Jha,1,1,Away
9/18/24,Oman,2,28,1,Karan KC,.,0,Away
9/18/24,Oman,2,28,2,Karan KC,1,1,Away
9/18/24,Oman,2,28,3,Karan KC,.,0,Away
9/18/24,Oman,2,28,4,Karan KC,4,4,Away
9/18/24,Oman,2,28,5,Karan KC,.,0,Away
9/18/24,Oman,2,28,6,Karan KC,1,1,Away
9/18/24,Oman,2,29,1,Gulsan Jha,4,4,Away
9/18/24,Oman,2,29,2,Gulsan Jha,.,0,Away
9/18/24,Oman,2,29,3,Gulsan Jha,W,0,Away
9/18/24,Oman,2,29,4,Gulsan Jha,1,1,Away
9/18/24,Oman,2,29,5,Gulsan Jha,1w,1,Away
9/18/24,Oman,2,29,5,Gulsan Jha,1w,1,Away
9/18/24,Oman,2,29,5,Gulsan Jha,1,1,Away
9/18/24,Oman,2,29,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,30,1,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,30,2,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,30,3,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,30,4,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,30,5,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,30,6,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,31,1,Sompal Kami,1,1,Away
9/18/24,Oman,2,31,2,Sompal Kami,.,0,Away
9/18/24,Oman,2,31,3,Sompal Kami,1,1,Away
9/18/24,Oman,2,31,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,31,5,Sompal Kami,1,1,Away
9/18/24,Oman,2,31,6,Sompal Kami,.,0,Away
9/18/24,Oman,2,32,1,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,32,2,Lalit Rajbanshi,4,4,Away
9/18/24,Oman,2,32,3,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,32,4,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,32,5,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,32,6,Lalit Rajbanshi,4,4,Away
9/18/24,Oman,2,33,1,Sompal Kami,4,4,Away
9/18/24,Oman,2,33,2,Sompal Kami,1,1,Away
9/18/24,Oman,2,33,3,Sompal Kami,3,3,Away
9/18/24,Oman,2,33,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,33,5,Sompal Kami,.,0,Away
9/18/24,Oman,2,33,6,Sompal Kami,4,4,Away
9/18/24,Oman,2,34,1,Karan KC,W,0,Away
9/18/24,Oman,2,34,2,Karan KC,.,0,Away
9/18/24,Oman,2,34,3,Karan KC,.,0,Away
9/18/24,Oman,2,34,4,Karan KC,.,0,Away
9/18/24,Oman,2,34,5,Karan KC,1,1,Away
9/18/24,Oman,2,34,6,Karan KC,.,0,Away
9/18/24,Oman,2,35,1,Sandeep Lamichhane,2,2,Away
9/18/24,Oman,2,35,2,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,35,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,35,4,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,35,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,35,6,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,36,1,Karan KC,W,0,Away
9/18/24,Oman,2,36,2,Karan KC,1,1,Away
9/18/24,Oman,2,36,3,Karan KC,.,0,Away
9/18/24,Oman,2,36,4,Karan KC,1,1,Away
9/18/24,Oman,2,36,5,Karan KC,.,0,Away
9/18/24,Oman,2,36,6,Karan KC,.,0,Away
9/18/24,Oman,2,37,1,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,37,2,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,37,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,37,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,37,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,37,6,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,38,1,Sompal Kami,.,0,Away
9/18/24,Oman,2,38,2,Sompal Kami,2,2,Away
9/18/24,Oman,2,38,3,Sompal Kami,4,4,Away
9/18/24,Oman,2,38,4,Sompal Kami,.,0,Away
9/18/24,Oman,2,38,5,Sompal Kami,.,0,Away
9/18/24,Oman,2,38,6,Sompal Kami,4,4,Away
9/18/24,Oman,2,39,1,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,39,2,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,39,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,39,4,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,39,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,39,6,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,40,1,Gulshan Jha,.,0,Away
9/18/24,Oman,2,40,2,Gulshan Jha,1,1,Away
9/18/24,Oman,2,40,3,Gulshan Jha,.,0,Away
9/18/24,Oman,2,40,4,Gulshan Jha,4,4,Away
9/18/24,Oman,2,40,5,Gulshan Jha,1,1,Away
9/18/24,Oman,2,40,6,Gulshan Jha,.,0,Away
9/18/24,Oman,2,41,1,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,41,2,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,41,3,Lalit Rajbanshi,4,4,Away
9/18/24,Oman,2,41,4,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,41,5,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,41,6,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,42,1,Gulsan Jha,.,0,Away
9/18/24,Oman,2,42,2,Gulsan Jha,.,0,Away
9/18/24,Oman,2,42,3,Gulsan Jha,W,0,Away
9/18/24,Oman,2,42,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,42,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,42,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,43,1,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,43,2,Lalit Rajbanshi,2,2,Away
9/18/24,Oman,2,43,3,Lalit Rajbanshi,1,1,Away
9/18/24,Oman,2,43,4,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,43,5,Lalit Rajbanshi,4,4,Away
9/18/24,Oman,2,43,6,Lalit Rajbanshi,.,0,Away
9/18/24,Oman,2,44,1,Gulsan Jha,.,0,Away
9/18/24,Oman,2,44,2,Gulsan Jha,2,2,Away
9/18/24,Oman,2,44,3,Gulsan Jha,W,0,Away
9/18/24,Oman,2,44,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,44,5,Gulsan Jha,1,1,Away
9/18/24,Oman,2,44,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,45,1,Sandeep Lamichhane,2,2,Away
9/18/24,Oman,2,45,2,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,45,3,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,45,4,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,45,5,Sandeep Lamichhane,.,0,Away
9/18/24,Oman,2,45,6,Sandeep Lamichhane,1,1,Away
9/18/24,Oman,2,46,1,Gulsan Jha,.,0,Away
9/18/24,Oman,2,46,2,Gulsan Jha,4,4,Away
9/18/24,Oman,2,46,3,Gulsan Jha,2,2,Away
9/18/24,Oman,2,46,4,Gulsan Jha,1w,1,Away
9/18/24,Oman,2,46,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,46,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,46,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,47,1,Karan KC,.,0,Away
9/18/24,Oman,2,47,2,Karan KC,.,0,Away
9/18/24,Oman,2,47,3,Karan KC,.,0,Away
9/18/24,Oman,2,47,4,Karan KC,.,0,Away
9/18/24,Oman,2,47,5,Karan KC,1,1,Away
9/18/24,Oman,2,47,6,Karan KC,.,0,Away
9/18/24,Oman,2,48,1,Gulsan Jha,W,0,Away
9/18/24,Oman,2,48,2,Gulsan Jha,.,0,Away
9/18/24,Oman,2,48,3,Gulsan Jha,.,0,Away
9/18/24,Oman,2,48,4,Gulsan Jha,.,0,Away
9/18/24,Oman,2,48,5,Gulsan Jha,.,0,Away
9/18/24,Oman,2,48,6,Gulsan Jha,.,0,Away
9/18/24,Oman,2,49,1,Karan KC,.,0,Away
9/18/24,Oman,2,49,2,Karan KC,.,0,Away
9/18/24,Oman,2,49,3,Karan KC,.,0,Away
9/18/24,Oman,2,49,4,Karan KC,1,1,Away
9/18/24,Oman,2,49,5,Karan KC,1,1,Away
9/18/24,Oman,2,49,6,Karan KC,.,0,Away
9/18/24,Oman,2,50,1,Sompal Kami,1,1,Away
9/18/24,Oman,2,50,2,Sompal Kami,4,4,Away
9/18/24,Oman,2,50,3,Sompal Kami,.,0,Away
9/18/24,Oman,2,50,4,Sompal Kami,1,1,Away
9/18/24,Oman,2,50,5,Sompal Kami,4,4,Away
11/2/24,USA,1,1,1,Karan KC,.,0,Away
11/2/24,USA,1,1,2,Karan KC,.,0,Away
11/2/24,USA,1,1,3,Karan KC,.,0,Away
11/2/24,USA,1,1,4,Karan KC,.,0,Away
11/2/24,USA,1,1,5,Karan KC,.,0,Away
11/2/24,USA,1,1,6,Karan KC,1,1,Away
11/2/24,USA,1,2,1,Sompal Kami,.,0,Away
11/2/24,USA,1,2,2,Sompal Kami,.,0,Away
11/2/24,USA,1,2,3,Sompal Kami,.,0,Away
11/2/24,USA,1,2,4,Sompal Kami,.,0,Away
11/2/24,USA,1,2,5,Sompal Kami,.,0,Away
11/2/24,USA,1,2,6,Sompal Kami,1,1,Away
11/2/24,USA,1,3,1,Karan KC,.,0,Away
11/2/24,USA,1,3,2,Karan KC,1,1,Away
11/2/24,USA,1,3,3,Karan KC,1lb,1,Away
11/2/24,USA,1,3,4,Aarif Sheikh,.,0,Away
11/2/24,USA,1,3,5,Aarif Sheikh,.,0,Away
11/2/24,USA,1,3,6,Aarif Sheikh,1,1,Away
11/2/24,USA,1,4,1,Sompal Kami,.,0,Away
11/2/24,USA,1,4,2,Sompal Kami,1,1,Away
11/2/24,USA,1,4,3,Sompal Kami,.,0,Away
11/2/24,USA,1,4,4,Sompal Kami,.,0,Away
11/2/24,USA,1,4,5,Sompal Kami,4,4,Away
11/2/24,USA,1,4,6,Sompal Kami,1,1,Away
11/2/24,USA,1,5,1,Aarif Sheikh,5w,5,Away
11/2/24,USA,1,5,1,Aarif Sheikh,.,0,Away
11/2/24,USA,1,5,2,Aarif Sheikh,.,0,Away
11/2/24,USA,1,5,3,Aarif Sheikh,.,0,Away
11/2/24,USA,1,5,4,Aarif Sheikh,.,0,Away
11/2/24,USA,1,5,5,Aarif Sheikh,.,0,Away
11/2/24,USA,1,5,6,Aarif Sheikh,1,1,Away
11/2/24,USA,1,7,1,Gulsan Jha,W,0,Away
11/2/24,USA,1,7,2,Gulsan Jha,.,0,Away
11/2/24,USA,1,7,3,Gulsan Jha,.,0,Away
11/2/24,USA,1,7,4,Gulsan Jha,1,1,Away
11/2/24,USA,1,7,5,Gulsan Jha,.,0,Away
11/2/24,USA,1,7,6,Gulsan Jha,.,0,Away
11/2/24,USA,1,8,1,Sompal Kami,.,0,Away
11/2/24,USA,1,8,2,Sompal Kami,1,1,Away
11/2/24,USA,1,8,3,Sompal Kami,1,1,Away
11/2/24,USA,1,8,4,Sompal Kami,2,2,Away
11/2/24,USA,1,8,5,Sompal Kami,.,0,Away
11/2/24,USA,1,8,6,Sompal Kami,.,0,Away
11/2/24,USA,1,10,1,Sompal Kami,.,0,Away
11/2/24,USA,1,10,2,Sompal Kami,4,4,Away
11/2/24,USA,1,10,3,Sompal Kami,.,0,Away
11/2/24,USA,1,10,4,Sompal Kami,4,4,Away
11/2/24,USA,1,10,5,Sompal Kami,.,0,Away
11/2/24,USA,1,10,6,Sompal Kami,.,0,Away
11/2/24,USA,1,6,1,Sompal Kami,.,0,Away
11/2/24,USA,1,6,2,Sompal Kami,1,1,Away
11/2/24,USA,1,6,3,Sompal Kami,.,0,Away
11/2/24,USA,1,6,4,Sompal Kami,4,4,Away
11/2/24,USA,1,6,5,Sompal Kami,.,0,Away
11/2/24,USA,1,6,6,Sompal Kami,1,1,Away
11/2/24,USA,1,9,1,Gulsan Jha,.,0,Away
11/2/24,USA,1,9,2,Gulsan Jha,.,0,Away
11/2/24,USA,1,9,3,Gulsan Jha,1,1,Away
11/2/24,USA,1,9,4,Gulsan Jha,4,4,Away
11/2/24,USA,1,9,5,Gulsan Jha,4,4,Away
11/2/24,USA,1,9,6,Gulsan Jha,4,4,Away
11/2/24,USA,1,11,1,Gulsan Jha,4,4,Away
11/2/24,USA,1,11,2,Gulsan Jha,1,1,Away
11/2/24,USA,1,11,3,Gulsan Jha,.,0,Away
11/2/24,USA,1,11,4,Gulsan Jha,1,1,Away
11/2/24,USA,1,11,5,Gulsan Jha,1,1,Away
11/2/24,USA,1,11,6,Gulsan Jha,4,4,Away
11/2/24,USA,1,12,1,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,12,2,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,12,3,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,12,4,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,12,5,Sandeep Lamichhane,4,4,Away
11/2/24,USA,1,12,6,Sandeep Lamichhane,W,0,Away
11/2/24,USA,1,13,1,Kushal Malla,.,0,Away
11/2/24,USA,1,13,2,Kushal Malla,.,0,Away
11/2/24,USA,1,13,3,Kushal Malla,.,0,Away
11/2/24,USA,1,13,4,Kushal Malla,.,0,Away
11/2/24,USA,1,13,5,Kushal Malla,1,1,Away
11/2/24,USA,1,13,6,Kushal Malla,1,1,Away
11/2/24,USA,1,14,1,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,14,2,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,14,3,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,14,4,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,14,5,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,14,6,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,15,1,Kushal Malla,.,0,Away
11/2/24,USA,1,15,2,Kushal Malla,.,0,Away
11/2/24,USA,1,15,3,Kushal Malla,.,0,Away
11/2/24,USA,1,15,4,Kushal Malla,.,0,Away
11/2/24,USA,1,15,5,Kushal Malla,.,0,Away
11/2/24,USA,1,15,6,Kushal Malla,.,0,Away
11/2/24,USA,1,16,1,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,16,2,Sandeep Lamichhane,2,2,Away
11/2/24,USA,1,16,3,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,16,4,Sandeep Lamichhane,2,2,Away
11/2/24,USA,1,16,5,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,16,6,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,17,1,Kushal Malla,.,0,Away
11/2/24,USA,1,17,2,Kushal Malla,.,0,Away
11/2/24,USA,1,17,3,Kushal Malla,1,1,Away
11/2/24,USA,1,17,4,Kushal Malla,.,0,Away
11/2/24,USA,1,17,5,Kushal Malla,.,0,Away
11/2/24,USA,1,17,6,Kushal Malla,1,1,Away
11/2/24,USA,1,18,1,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,18,2,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,18,3,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,18,4,Sandeep Lamichhane,1,1,Away
11/2/24,USA,1,18,5,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,18,6,Sandeep Lamichhane,.,0,Away
11/2/24,USA,1,19,1,Kushal Malla,.,0,Away
11/2/24,USA,1,19,2,Kushal Malla,.,0,Away
11/2/24,USA,1,19,3,Kushal Malla,.,0,Away
11/2/24,USA,1,19,4,Kushal Malla,1,1,Away
11/2/24,USA,1,19,5,Kushal Malla,1,1,Away
11/2/24,USA,1,19,6,Kushal Malla,1,1,Away
11/2/24,USA,1,20,1,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,20,2,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,20,3,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,20,4,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,20,5,Kushal Bhurtel,1w,1,Away
11/2/24,USA,1,20,5,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,20,6,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,21,1,Kushal Malla,1,1,Away
11/2/24,USA,1,21,2,Kushal Malla,.,0,Away
11/2/24,USA,1,21,3,Kushal Malla,.,0,Away
11/2/24,USA,1,21,4,Kushal Malla,.,0,Away
11/2/24,USA,1,21,5,Kushal Malla,2,2,Away
11/2/24,USA,1,21,6,Kushal Malla,1,1,Away
11/2/24,USA,1,22,1,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,22,2,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,22,3,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,22,4,Kushal Bhurtel,.,0,Away
11/2/24,USA,1,22,5,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,22,6,Kushal Bhurtel,1,1,Away
11/2/24,USA,1,23,1,Kushal Malla,.,0,Away
11/2/24,USA,1,23,2,Kushal Malla,.,0,Away
11/2/24,USA,1,23,3,Kushal Malla,1,1,Away
11/2/24,USA,1,23,4,Kushal Malla,1,1,Away
11/2/24,USA,1,23,5,Kushal Malla,1,1,Away
11/2/24,USA,1,23,6,Kushal Malla,.,0,Away
11/2/24,USA,1,24,1,Kushal Bhurtel,4,4,Away
11/2/24,USA,1,24,2,Kushal Bhurtel,.,0,Away
